1;238;226,67;20,87;2
1;238;227,5;20,87;2
1;238;228,33;20,81;2
1;234;230;20,87;2
1;238;229,17;20,87;2
1;238;229,17;20,87;2
1;234;229,17;20,87;2
1;238;231,67;20,87;2
1;238;230,83;20,87;2
1;232;232,5;20,87;2
1;232;233,33;20,87;2
1;237;234,17;20,87;2
1;237;232,5;20,87;2
1;237;231,67;20,87;2
1;237;231,67;20,87;2
1;233;232,5;20,87;2
1;233;230,83;20,87;2
1;231;231,67;20,87;2
1;233;231,67;20,87;2
1;235;232,5;20,87;2
1;236;233,33;20,87;2
1;235;235,83;20,87;2
1;235;233,33;20,87;2
1;235;239,17;20,87;2
1;234;234,17;20,87;2
1;234;232,5;20,87;2
1;235;234,17;20,87;2
1;234;235;20,87;2
1;235;235;20,87;2
1;235;237,5;20,87;2
1;235;236,67;20,87;2
1;235;239,17;20,87;2
1;238;239,17;20,87;2
1;235;235,83;20,87;2
1;238;235,83;20,87;2
1;235;235;20,87;2
1;237;234,17;20,87;2
1;235;233,33;20,87;2
1;237;234,17;20,87;2
1;235;231,67;20,87;2
1;237;231,67;20,87;2
1;242;194,17;20,87;2
1;242;200,83;20,87;2
1;235;194,17;20,87;2
1;238;231,67;20,87;2
1;235;233,33;20,87;2
1;235;234,17;20,87;2
1;238;235,83;20,87;2
1;238;236,67;20,87;2
1;238;236,67;20,87;2
1;238;236,67;20,87;2
1;238;237,5;20,87;2
1;238;248,33;20,87;2
1;232;240,83;20,87;2
1;232;241,67;20,87;2
1;233;243,33;20,87;2
1;233;245,83;20,87;2
1;235;250;20,87;2
0;235;248,33;20,87;0
0;235;248,33;20,87;0
0;235;252,5;20,87;0
0;235;248,33;20,87;0
0;235;249,17;20,87;0
0;235;249,17;20,87;0
0;235;250;20,87;0
0;235;250;20,81;0
0;235;250;20,87;0
0;234;250;20,87;0
0;232;251,67;20,87;0
0;234;250,83;20,87;0
0;232;256,67;20,87;0
0;232;259,17;20,87;0
0;237;256,67;20,87;0
0;237;247,5;20,87;0
0;234;254,17;20,87;0
0;234;254,17;20,87;0
0;234;255,83;20,87;0
0;234;254,17;20,87;0
0;234;254,17;20,87;0
0;235;254,17;20,87;0
0;235;255;20,81;0
0;235;255;20,87;0
0;235;253,33;20,87;0
0;235;252,5;20,87;0
0;235;253,33;20,87;0
0;235;256,67;20,87;0
0;235;262,5;20,87;0
0;236;262,5;20,81;0
0;236;266,67;20,87;0
0;236;266,67;20,87;0
0;235;262,5;20,87;0
0;237;262,5;20,87;0
0;237;259,17;20,81;0
0;237;260,83;20,87;0
0;236;260,83;20,87;0
0;236;259,17;20,87;0
0;236;257,5;20,87;0
0;236;257,5;20,87;0
0;232;255;20,87;0
0;232;252,5;20,87;0
0;239;251,67;20,87;0
0;237;250,83;20,87;0
0;237;250;20,87;0
0;239;249,17;20,87;0
0;239;248,33;20,87;0
0;237;247,5;20,87;0
0;237;247,5;20,87;0
0;234;249,17;20,87;0
0;233;250;20,87;0
0;233;252,5;20,87;0
0;233;254,17;20,87;0
0;233;255;20,87;0
0;238;255,83;20,87;0
0;239;258,33;20,87;0
0;238;258,33;20,87;0
0;237;257,5;20,87;0
0;237;258,33;20,87;0
0;237;257,5;20,87;0
0;237;258,33;20,87;0
0;234;256,67;20,87;0
0;236;256,67;20,87;0
0;236;253,33;20,87;0
0;236;252,5;20,87;0
0;236;252,5;20,87;0
0;236;257,5;20,87;0
0;236;255;20,87;0
0;236;255,83;20,87;0
0;236;254,17;20,87;0
0;237;255,83;20,87;0
0;237;255,83;20,87;0
0;237;255;20,87;0
0;237;255,83;20,87;0
0;236;255;20,87;0
0;236;253,33;20,87;0
0;235;254,17;20,87;0
0;235;252,5;20,87;0
0;235;252,5;20,87;0
0;236;252,5;20,87;0
0;235;253,33;20,87;0
0;235;251,67;20,87;0
0;236;253,33;20,87;0
0;235;252,5;20,87;0
0;233;250,83;20,87;0
0;233;251,67;20,94;0
0;236;250,83;20,87;0
0;236;251,67;20,87;0
0;237;251,67;20,87;0
0;237;252,5;20,87;0
0;237;252,5;20,87;0
0;237;252,5;20,87;0
0;237;252,5;20,87;0
0;236;252,5;20,87;0
0;236;251,67;20,87;0
0;236;251,67;20,87;0
0;234;251,67;20,87;0
0;234;252,5;20,87;0
0;236;252,5;20,87;0
0;236;255;20,87;0
0;238;254,17;20,87;0
0;238;258,33;20,87;0
0;237;256,67;20,87;0
0;237;256,67;20,87;0
0;236;255,83;20,87;0
0;236;255,83;20,87;0
0;236;259,17;20,87;0
0;236;255;20,87;0
0;238;253,33;20,87;0
0;238;254,17;20,87;0
0;238;251,67;20,87;0
0;238;250,83;20,87;0
0;237;250;20,87;0
0;237;250;20,87;0
0;237;249,17;20,87;0
0;236;251,67;20,87;0
0;233;252,5;20,87;0
0;233;254,17;20,87;0
0;233;253,33;20,94;0
0;236;254,17;20,87;0
0;236;251,67;20,87;0
0;236;253,33;20,87;0
0;237;252,5;20,87;0
0;237;253,33;20,87;0
0;236;251,67;20,87;0
0;237;252,5;20,94;0
0;237;250;20,87;0
0;238;253,33;20,87;0
0;235;250,83;20,87;0
0;235;252,5;20,87;0
0;235;252,5;20,87;0
0;236;253,33;20,87;0
0;235;254,17;20,87;0
0;236;254,17;20,94;0
0;236;254,17;20,87;0
0;237;254,17;20,87;0
0;236;251,67;20,87;0
0;237;260,83;20,87;0
0;237;249,17;20,87;0
0;238;251,67;20,87;0
0;238;257,5;20,94;0
0;238;248,33;20,87;0
0;238;248,33;20,87;0
0;235;250,83;20,87;0
0;235;248,33;20,87;0
0;238;245,83;20,87;0
0;238;246,67;20,87;0
0;238;245,83;20,87;0
0;238;242,5;20,87;0
0;235;241,67;20,87;0
0;235;241,67;20,87;0
0;235;241,67;20,87;0
0;235;242,5;20,87;0
0;235;242,5;20,94;0
0;235;243,33;20,94;0
0;234;243,33;20,87;0
0;235;245;20,87;0
0;234;245,83;20,87;0
0;234;245;20,87;0
0;235;245,83;20,87;0
0;236;245,83;20,87;0
0;236;245;20,87;0
0;238;245,83;20,87;0
0;238;245;20,87;0
0;238;245,83;20,87;0
0;239;246,67;20,87;0
0;239;246,67;20,87;0
0;239;245,83;20,87;0
0;239;245;20,87;0
0;239;245,83;20,87;0
0;237;245,83;20,87;0
0;239;244,17;20,87;0
0;237;243,33;20,87;0
0;237;242,5;20,94;0
0;234;245,83;20,87;0
0;237;245,83;20,87;0
0;237;245,83;20,87;0
0;237;246,67;20,87;0
0;237;246,67;20,87;0
0;237;246,67;20,87;0
0;237;246,67;20,87;0
0;235;245;20,87;0
0;235;245;20,87;0
0;235;244,17;20,87;0
0;236;242,5;20,87;0
0;236;240,83;20,87;0
0;236;240;20,87;0
0;236;239,17;20,87;0
0;234;239,17;20,87;0
0;233;240;20,87;0
0;233;242,5;20,87;0
0;234;242,5;20,87;0
0;234;243,33;20,87;0
0;235;242,5;20,94;0
0;238;240,83;20,87;0
0;238;240;20,87;0
0;237;239,17;20,87;0
0;237;239,17;20,87;0
0;234;239,17;20,87;0
0;234;240;20,87;0
0;237;241,67;20,87;0
0;240;240,83;20,87;0
0;240;242,5;20,94;0
0;242;241,67;20,87;0
0;240;241,67;20,94;0
0;234;242,5;20,87;0
0;234;240;20,87;0
0;238;239,17;20,87;0
0;238;239,17;20,87;0
0;238;238,33;20,87;0
0;238;238,33;20,87;0
0;240;239,17;20,87;0
0;240;239,17;20,87;0
0;237;239,17;20,87;0
0;237;240;20,87;0
0;237;239,17;20,87;0
0;237;239,17;20,87;0
